source_scraper,website,city,operation,product,listing_url,collected_at,raw_nombre,raw_descripcion,raw_ubicacion,raw_precio,raw_tipo,raw_habitaciones,raw_banos,raw_metros_cuadrados,raw_estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-c1b999829283-c984-1962714-9f42-76b5,2025-09-17T19:24:17.709239,Casa en Venta en Jardines de los Arcos,"🏡 Preciosa Casa con Alberca en Jardines de los Arcos

📍 A solo 3 minutos de La Gran Plaza – Vive con confort, privacidad y ubicación privilegiada.

📐 Detalles de la Propiedad

Terreno: 326 m²

Construcción: 425 m²

Estilo: Residencial con acabados elegantes y espacios amplios

🏠 Distribución Ideal
Planta Baja:

🚗 Cochera para 3 autos con portón eléctrico

🚪 Recibidor elegante

🛋️ Sala, 🍽️ comedor y ☕ antecomedor

🍳 Cocina integral con barra desayunadora

🌿 Terraza con alberca climatizada 🏊‍♂️

🛎️ Cuarto de servicio con baño completo

🧺 Área de lavado

🚻 Medio baño de visitas

Planta Alta:

🛏️ Recámara principal con jacuzzi, vapor y baño completo

🛏️ 2 recámaras secundarias con baño compartido (una con balcón y terraza)

🛏️ 1 recámara secundaria con baño privado

🖥️ Espacio ideal para estudio, oficina o área de TV

🌟 Características Especiales

💧 Alberca climatizada con paneles solares

♨️ Jacuzzi y vapor en el baño principal

🌇 Terrazas amplias y espacios perfectos para relajarse

🛡️ Ubicada en zona segura, tranquila y de alta plusvalía

✅ Excelente para familias grandes o quienes disfrutan del confort y el entretenimiento en casa

📞 ¡Agenda tu cita hoy mismo!

Te brindamos atención personalizada en todo el proceso:

✔ Asesoría financiera para el crédito ideal

✔ Acompañamiento legal y administrativo

✔ Profesionalismo y experiencia en el sector

Engloba Grupo Inmobiliario
👩‍💼 Lic. Lourdez Sánchez
📱 331 074 ----  *","Jardines de los Arcos, Guadalajara, Jalisco","$ 12,400,000 MXN",venta,4,3,425 m²,3 Estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-29b2c903345-6c47-19887d8-b123-77f7,2025-09-17T19:24:17.709239,Casa en Venta en Independencia,"🏡 Casa en Venta – A solo 3 cuadras del Estadio Jalisco 🏟️

💵Precio: $9,900,000 MXN

*Residencia completamente remodelada con diseño moderno, espacios amplios y acabados de lujo. Perfecta para quienes buscan calidad, comodidad y excelente ubicación.*

✨ Características:
📐Terreno: 240 m²
🧱Construcción: 307.35 m²

🏠 3 niveles
🛏️ 3 recámaras + estudio/ habitación
🛁 3 baños completos + ½ baño en 🌱Roof Garden
🛋️Sala – Comedor
🥘Cocina con alacena
📺 Área de TV
🧼Cuarto de servicio
🍹Terraza con bar y jardín
🚗 Cochera para 2 autos

🌟 Zona con alta plusvalía, cerca de servicios y vialidades principales. Ideal para vivir o invertir

Agenda tu cita hoy mismo! Te brindamos:  
• Asesoría financiera para conseguir el crédito que más te convenga  
• Mediación y seguimiento durante todo el proceso  
• Experiencia en el sector inmobiliario 
• Asistencia y orientación legal en todo momento 
ENGLOBA GRUPO INMOBILIARIO.  
Lic. Lourdez Sánchez 
331074----","Independencia, Guadalajara, Jalisco","$ 9,900,000 MXN",venta,3,3,307 m²,Estacionamiento
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-df934119de73-89bc-1976f5f-a564-76b5,2025-09-17T19:24:17.709239,Casa en Venta en Arcos Vallarta,"Residencia cerca de la Glorieta Minerva, calle privada, con amplios espacios y perfecta Iluminación.

Son 4 lugares de estacionamiento, en la primera planta cuentas con un amplio espacio de sala, comedor y cocina Integral.
Una recámara con baño completo.
Almacén.
Amplio Jardín
Cuarto de Servicio.

Al subir las escaleras en la mitad de la altura se encuentra una recámara con su baño completo.

Terminando de subir las escaleras, considerándose como segundo piso tienes 3 recámaras con su clóset. La principal con baño completo y las secundarias con baño compartido.
Una pequeña área de Star y una pequeña terraza para darle frescura a la propiedad e iluminación.

Tiene un diseño muy elegante y es perfecta tanto para vivir; alquilar cuartos o tener tu oficina muy amplia

Agenda tu cita hoy mismo! Te brindamos:  
• Asesoría financiera para conseguir el crédito que más te convenga  
• Mediación y seguimiento durante todo el proceso  
• Experiencia en el sector inmobiliario 
• Asistencia y orientación legal en todo momento 
ENGLOBA GRUPO INMOBILIARIO.  
Lic. Lourdez Sánchez 
331074----*","Arcos Vallarta, Guadalajara, Jalisco","$ 8,500,000 MXN",venta,5,5,318 m²,4 Estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-38cbc581e019-8596-191916e-a465-78d4,2025-09-17T19:24:17.709239,Casa en Venta en Americana,"Casa en VENTA sobre Avenida Vallarta, Colonia Americana, Guadalajara, Jalisco, ideal para Desarrolladores Verticales, casi en esquina con Calle Miguel de Cervantes de Saavedra.

La casa se encuentra en condiciones regulares y está protegida por Secretaría de Cultura de Jalisco con clasificación: Inmueble de valor artístico ambiental. Corriente: Funcionalismo. Folio: 708. Barrio: B-20.

ZONIFICACIÓN:
051/RN/CS4/PB/GTD
Área de renovación urbana número 51, comercio y servicioes impacto alto, perímetro B, generador de transferencia de derechos.

USOS PERMITIDOS:
H1, H2, H3, H4, H5, CS1, CS2, CS3, CS4, I1,
I2, E2, E3, E4, E5, EA, ANP, PC, PRH.

USOS CONDICIONADOS:
I3, E1, RIE, RIS, RIT, ARN

COEFICIENTES:
COS: 0.7
iCOS: 0.1
COS + iCOS: 0.8

CUS: 2.1
iCUS: 7.5
CUS + iCUS: 9.6

Metros cuadrados permitidos: 3,000m2

Precio por m2 construido promedio agosto 2024 en la zona en vertical habitacional: $58,000.00

Sólo venta, no se aceptan aportaciones.

Citas con previo aviso.","Americana, Guadalajara, Jalisco","$ 20,000,000 MXN",venta,4,3,521 m²,4 Estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-6e1eaf67e09d-655b-19719f0-aaeb-72b2,2025-09-17T19:24:17.709239,Casa en Venta en Niños Heroes,"En venta casa ubicada en la calle Francisco Márquez, en la privilegiada zona de Jardines del Country, esta amplia residencia de tres niveles ofrece comodidad y funcionalidad en cada rincón. Construida sobre un terreno de 150 m², cuenta con 268.44 m² de construcción. 

En planta baja se encuentra un estacionamiento con portón eléctrico, recibidor, medio baño, clóset de blancos, patio, sala con piso de granito, comedor, cocina integral de madera, patio de lavado y una terraza ideal para reuniones. El segundo nivel alberga la recámara principal con clóset y balcón, tres recámaras secundarias con clóset de madera y dos baños completos compartidos. En el tercer nivel hay cuarto de servicio, área de lavado y una terraza adicional. Sus acabados incluyen herrería en puertas y ventanas, pisos de mosaico y un aljibe de 20,000 litros con bomba. 
La propiedad se ubica en una zona con excelente conectividad y cercanía a supermercados, escuelas, universidades, bancos, hospitales, restaurantes y centros comerciales.

¡Lista para habitar!. EasyBroker ID: EB-TG1777","Niños Heroes, Guadalajara, Jalisco","$ 4,850,000 MXN",venta,4,2,268 m²,1 Estacionamiento
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-e0b5241f39a7-aebc-198714b-8dba-7237,2025-09-17T19:24:17.709239,Casa en Venta en Monumental,"*Favor de contactarme por WhatsApp, ya que generalmente estoy en juntas

4 recámaras
3 baños completos
1 medio baño
3 plantas
Cochera para 2 autos
Estudio con balcón
Cocina equipada
Cuarto de lavado
Sala
Comedor
Área de lavado

Construcción: 277 m2
Terreno: 135 m2 

Se vende casa con una ubicación inmejorable, completamente remodelada hace 2 años, cerca de las principales vías de acceso, servicios y medios de transporte. Esta propiedad se encuentra en una zona estratégica, a pocos minutos de la Plaza de Toros Nuevo Progreso, el Parque Belisario Domínguez, el Estadio Jalisco y el Centro Médico Nacional de Occidente. Además, podrás disfrutar de una excelente conectividad con el Macrobus, la Línea 1 del Tren Ligero y la Línea 3, brindando acceso rápido a diversos puntos de la ciudad.

Entre las principales vías de acceso: Calzada Belisario Domínguez, Avenida Fidel Velázquez, Avenida Río de Janeiro y Avenida Normalistas, lo que facilita una excelente movilidad tanto dentro como fuera de la zona.

A su alrededor, contarás con una amplia variedad de servicios como bancos (BBVA, Citi, HSBC), tiendas de conveniencia (Oxxo), escuelas, templos y mucho más, lo que te permitirá disfrutar de un estilo de vida cómodo y práctico. Ideal para quienes buscan vivir en una zona privilegiada, con todas las comodidades urbanas, sin perder la tranquilidad y la privacidad.

Esta propiedad ofrece un diseño pensado en la funcionalidad, con espacios amplios y bien distribuidos, ideal para quienes buscan comodidad y estilo en una ubicación estratégica.


Primer nivel

Espaciosa cocina de diseño tipo americano, ideal para disfrutar de reuniones familiares, con amplios espacios y área de comedor integrada.
Sala de estar con amplias ventanas que permiten una gran entrada de luz natural.
Recámara con baño ensuite y entrada independiente.
Cuarto de lavado.
Medio baño de visitas.
Cochera para dos autos.


Segundo nivel 

Recámara principal con baño privado.
2 Recámaras de visitas, con baño completo compartido.
Estudio con balcón. 


Tercer Nivel

Recámara de servicio.
Espacio para herramientas.
Área de lavado.
Tinaco de 1500 litros. 
Tanque estacionario.


*Favor de contactarme por WhatsApp, ya que generalmente estoy en juntas","Monumental, Guadalajara, Jalisco","$ 5,200,000 MXN",venta,4,3,277 m²,2 Estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-7bf9a9094562-97c2-1961931-bf22-7f37,2025-09-17T19:24:17.709239,Casa en Venta en San Martin,"CASA DE UN NIVEL Y AMPLIO PATIO EN LA PARTE TRASERA


IDEAL PARA REMODELAR, CONSTRUIR BODEGA, TALLER O EDIFICIO DE DEPARTAMENTOS



PRECIO VENTA $ 4’180,000


TERRENO: 308 M2
CONSTRUCCION: 120 M2



CARACTERISTICAS:
* 2 LOCALES COMERCIALES
* 2 RECAMARAS
* BAÑO
* COCINA – COMEDOR
*AMPLIO PATIO EN LA PARTE TRASERA



SERVICIOS DE LA ZONA:
* ZONA CON EXCELENTE FLUJO PEATONAL Y VEHICULAR

* CENTRO MEDICO DE OCCIDENTE
* PLAZA GALERIAS OBLATOS","San Martin, Guadalajara, Jalisco","$ 4,180,000 MXN",venta,2,1,120 m²,
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-7e6887e4d44-a134-cfe1cc03-a1bf-4f21,2025-09-17T19:24:17.709239,Casa en Venta en Americana,"Propiedad lista para escriturar, libre de gravamen y a tan solo media cuadra de Av. Chapultepec y con espacio hasta para 4 vehículos.
La casa cuenta con amplios espacios tanto en planta baja como planta alta donde podrás realizar distintos proyectos de inversión.
Planta baja (1er nivel):
- Estacionamiento para 4 vehículos chicos.
- Portón eléctrico.
- Sala comedor, que se puede dividir (o bodega).
- Cocina con suficiente espacio para tener una mesa.
- 4 recámaras (o 3 recámaras y 1 estudio).
- 2 baños completos y 1 medio baño.
- 3 patios, dos pequeños y uno amplio.
Planta Alta:
- Amplio salón con dos entradas (también se puede dividir).
- 3 recámaras.
- Patio.
- 1 baño completo.
2do nivel:
- 3 pequeñas recámaras (estudios o bodegas).
- 1 baños completo.
- 2 recámaras.
- 1 baño.","Americana, Guadalajara, Jalisco","$ 9,500,000 MXN",venta,8,3,448 m²,
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-f55f6407a14-6883-1978b5e-9ab7-7a44,2025-09-17T19:24:17.709239,Casa en Venta en Arcos Vallarta,"Casa en venta en la colonia Arcos Vallarta, ubicada sobre la calle Joaquín Arrieta, ideal para uso habitacional, oficinas o consultorios gracias a su ubicación privilegiada y distribución versátil. 
La propiedad cuenta con un terreno de 200 m² y una construcción de 307 m² en dos niveles. En planta baja ofrece cochera techada para un auto, jardín, sala, comedor, cocina integral con cubierta de granito y amplia alacena, medio baño y un patio posterior que brinda iluminación natural. En el segundo nivel se encuentra un recibidor, estar de TV, cinco recámaras de excelente tamaño y dos baños completos con azulejo. Los acabados incluyen ventanería de herrería, piso de mosaico tradicional y carpintería en excelente estado. La zona destaca por su conectividad y servicios: cercanía a tiendas de conveniencia, supermercados, centros comerciales, colegios, universidades, bancos, hospitales y una amplia oferta gastronómica. 

Además, cuenta con fácil acceso a avenidas principales como Vallarta y López Mateos, lo que brinda una excelente ubicación para vivir o emprender. EasyBroker ID: EB-TL4195","Arcos Vallarta, Guadalajara, Jalisco","$ 6,500,000 MXN",venta,5,2,307 m²,1 Estacionamiento
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-999eb92f97e5-c4e5-1915d4f-a51d-7379,2025-09-17T19:24:17.709239,Casa en Venta en Prados de Providencia,"¡Descubre tu nuevo hogar, oficina o consultorio en la exclusiva Colonia Providencia!

Ubicada a solo una cuadra del prestigioso Hospital San Javier, esta magnífica casa combina comodidad, funcionalidad y oportunidades de inversión:

-5 Espaciosas Recámaras: Incluye una en planta baja, ideal para personas de la tercera edad o con movilidad reducida. Otra recámara con ingreso desde la calle totalmente independiente que actualmente genera ingresos constantes ya que se utilizar para rentas de corta estancia.  
-Cocina Gourmet: Diseñada con barra de granito e isla central, perfecta para disfrutar momentos especiales con familiares y amigos.
-Cuarto de Servicio: Con baño privado y entrada independiente, ideal para mayor privacidad y conveniencia, misma que puede servir como bodega. 
-Estacionamiento Amplio: Espacio para 3 autos, brindando comodidad y seguridad.
-Patio Jardín: Un espacio encantador para relajarse y disfrutar al aire libre. 
-3 baños completos y 2 medios baños en toda la propiedad. 
-Vialidades principales y alternas disponibles por su gran ubicación. 

¡Una propiedad versátil y funcional! Perfecta para familias, oficinas, consultorios, centros de salud o belleza, y excelente opción para rentas a corto y largo plazo.

¡Contáctanos hoy mismo y haz de esta casa tu nuevo hogar!","Prados de Providencia, Guadalajara, Jalisco","$ 9,750,000 MXN",venta,5,3,344 m²,3 Estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-b298f25705de-dd0-1970f80-ab5c-7baa,2025-09-17T19:24:17.709239,Casa en Venta en El Retiro,"¡Encanto y tradición se fusionan en esta encantadora casa antigua lista para remodelar de dos plantas en el corazón del centro de Guadalajara! En la planta baja, encontrarás dos amplias habitaciones, dos baños completos, árae para cocina bien equipada, una pequeña bodega y dos áreas de estudio que podrían transformarse en dormitorios adicionales. La planta alta ofrece cuatro habitaciones más, dos baños adicionales, un área de lavado y dos espacios abiertos para estudio o adaptación como cuartos. La ubicación es inmejorable, a solo tres cuadras del macrobús Juan Álvarez en la Calzada Independencia, a una cuadra de las Oficinas de Obras Públicas, a cuatro cuadras del Hospital Civil Nuevo y a cinco cuadras del encantador Parque Morelos. ¡Una oportunidad única para vivir en el corazón histórico de la ciudad con todas las comodidades modernas al alcance!. EasyBroker ID: EB-PS6580","El Retiro, Guadalajara, Jalisco","$ 3,250,000 MXN",venta,6,4,159 m²,
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-b187f81e068-47a6-1983f53-a1b0-707a,2025-09-17T19:24:30.002865,Casa en Venta en Lagos de Oriente,"Casa ideal para remodelar ubicada en Lagos de Oriente, calle Presa del Laurel 365. 
Esta propiedad cuenta con un terreno de 50.24 m² y una construcción de 109.84 m² distribuidos en dos niveles. En la planta baja encontrarás un recibidor, sala, comedor, cocina, patio de servicio y un local comercial con acceso independiente, ideal para emprender un negocio. En el segundo nivel se ubica la recámara principal con baño completo, una recámara secundaria, una habitación flex perfecta para sala de TV u oficina, además de una bodega debajo de la escalera. La casa cuenta con tinaco en el techo. La zona ofrece una excelente ubicación, rodeada de servicios como tiendas de conveniencia, supermercados, centros comerciales, escuelas, colegios y universidades. También cuenta con cercanía a una variada oferta de restaurantes, bancos y hospitales, lo que la convierte en una excelente opción para vivir o invertir. 
Es una oportunidad única para remodelar y personalizar a tu gusto. EasyBroker ID: EB-TT3218","Lagos de Oriente, Guadalajara, Jalisco","$ 1,500,000 MXN",venta,2,1,109 m²,
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-68a2c69671af-837e-197228c-b62d-77c5,2025-09-17T19:24:30.002865,Casa en Venta en Americana,"🏡 Casa en Venta, Esquina, Col. Americana‼️                                                                                                                           
📍 Calle Pedro Moreno #1094, Esquina Argentina, Colonia Americana, Guadalajara, Jalisco.                                                                                                                                                                                    

🔝Plus:
Propiedad con Gran potencial para desarrollo Vertical (8niveles) o Comercial por los Giros y usos, en una Zona de alta plusvalía, en la colonia más codiciada de GDL, Esquina❗️con magnifica ubicación, todo tipo de negocios y comercios en los alrededores, contáctanos‼️      
🛤️ Cerca de Chapu, Expiatorio, Escuelas y todo tipo de comercios en alrededores, avenidas como Vallarta, Enrique Díaz de Leon, Federalismo, La Paz, Niños Héroes.
🚉 Cerca de Tren ligero y rutas de camiones. accesibles. 

🌟 Características Destacadas:                                                                                                                                                     Primer Nivel;  
🚗 Cochera para 8 Vehículos.                                                                                                                                      📁Recepción/Recibidor.
🚽Medio baño.
🖥️Espacio de Sala de Juntas
🍽️Cocina. 
☎️espacio de Trabajo amplio
2 oficinas con vista patio central
🪴patio central.
Segundo Nivel;
🗄️6 espacio de oficina.
🛁4 baños completos.
Distribuidor amplio que divide las oficinas.                                                                                            🍃 Excelente ventilación e iluminación.                                                                                                                                                                                                                                          

📝 Detalles de la Propiedad:
🏠 Construcción: 539.00 mts. (aprox)
🌍 Terreno: 393.00mts²                                                                                                                                                                                             

💰Precio de Venta $15,900,000.00","Americana, Guadalajara, Jalisco","$ 15,900,000 MXN",venta,8,4,539 m²,8 Estacionamientos
